FECHA,PRODUCTO,PRECIO_SINTETICO,CANTIDAD
2025-03-24,Mora De Castilla,1.96,Kilogamo - 1 Kg
2025-03-25,Mora De Castilla,6.09,Kilogamo - 1 Kg
2025-03-26,Mora De Castilla,2.93,Kilogamo - 1 Kg
2025-03-27,Mora De Castilla,5.62,Kilogamo - 1 Kg
2025-03-28,Mora De Castilla,4.68,Kilogamo - 1 Kg
2025-03-29,Mora De Castilla,7.58,Kilogamo - 1 Kg
2025-03-30,Mora De Castilla,3.4,Kilogamo - 1 Kg
2025-03-31,Mora De Castilla,3.1,Kilogamo - 1 Kg
2025-04-01,Mora De Castilla,3.51,Kilogamo - 1 Kg
2025-04-02,Mora De Castilla,2.69,Kilogamo - 1 Kg
2025-04-03,Mora De Castilla,4.4,Kilogamo - 1 Kg
2025-04-04,Mora De Castilla,1.0,Kilogamo - 1 Kg
2025-04-05,Mora De Castilla,1.29,Kilogamo - 1 Kg
2025-04-06,Mora De Castilla,1.56,Kilogamo - 1 Kg
2025-04-07,Mora De Castilla,5.9,Kilogamo - 1 Kg
2025-04-08,Mora De Castilla,7.67,Kilogamo - 1 Kg
2025-04-09,Mora De Castilla,4.29,Kilogamo - 1 Kg
2025-04-10,Mora De Castilla,3.06,Kilogamo - 1 Kg
2025-04-11,Mora De Castilla,3.64,Kilogamo - 1 Kg
2025-04-12,Mora De Castilla,5.92,Kilogamo - 1 Kg
2025-04-13,Mora De Castilla,1.85,Kilogamo - 1 Kg
2025-04-14,Mora De Castilla,4.28,Kilogamo - 1 Kg
2025-04-15,Mora De Castilla,5.75,Kilogamo - 1 Kg
2025-04-16,Mora De Castilla,4.8,Kilogamo - 1 Kg
2025-04-17,Mora De Castilla,4.18,Kilogamo - 1 Kg
2025-04-18,Mora De Castilla,5.8,Kilogamo - 1 Kg
2025-02-28,Naranja Comun,54.2,Bulto - 50 Kg
2025-03-01,Naranja Comun,60.69,Bulto - 50 Kg
2025-03-02,Naranja Comun,57.74,Bulto - 50 Kg
2025-03-03,Naranja Comun,55.11,Bulto - 50 Kg
2025-03-04,Naranja Comun,59.51,Bulto - 50 Kg
2025-03-05,Naranja Comun,60.96,Bulto - 50 Kg
2025-03-06,Naranja Comun,57.67,Bulto - 50 Kg
2025-03-07,Naranja Comun,59.57,Bulto - 50 Kg
2025-03-08,Naranja Comun,60.6,Bulto - 50 Kg
2025-03-09,Naranja Comun,59.73,Bulto - 50 Kg
2025-03-10,Naranja Comun,60.1,Bulto - 50 Kg
2025-03-11,Naranja Comun,58.02,Bulto - 50 Kg
2025-03-12,Naranja Comun,56.41,Bulto - 50 Kg
2025-03-13,Naranja Comun,52.79,Bulto - 50 Kg
2025-03-14,Naranja Comun,55.22,Bulto - 50 Kg
2025-03-15,Naranja Comun,53.74,Bulto - 50 Kg
2025-03-16,Naranja Comun,59.49,Bulto - 50 Kg
2025-03-17,Naranja Comun,54.52,Bulto - 50 Kg
2025-03-18,Naranja Comun,54.84,Bulto - 50 Kg
2025-03-19,Naranja Comun,55.41,Bulto - 50 Kg
2025-03-20,Naranja Comun,50.09,Bulto - 50 Kg
2025-03-21,Naranja Comun,53.39,Bulto - 50 Kg
2025-03-22,Naranja Comun,48.75,Bulto - 50 Kg
2025-03-23,Naranja Comun,50.39,Bulto - 50 Kg
2025-03-24,Naranja Comun,48.52,Bulto - 50 Kg
2025-03-25,Naranja Comun,47.36,Bulto - 50 Kg
2025-03-26,Naranja Comun,48.78,Bulto - 50 Kg
2025-03-27,Naranja Comun,59.93,Bulto - 50 Kg
2025-03-28,Naranja Comun,54.14,Bulto - 50 Kg
2025-03-29,Naranja Comun,48.62,Bulto - 50 Kg
2025-03-30,Naranja Comun,42.19,Bulto - 50 Kg
2025-03-31,Naranja Comun,39.83,Bulto - 50 Kg
2025-04-01,Naranja Comun,46.99,Bulto - 50 Kg
2025-04-02,Naranja Comun,61.52,Bulto - 50 Kg
2025-04-03,Naranja Comun,80.16,Bulto - 50 Kg
2025-04-04,Naranja Comun,67.08,Bulto - 50 Kg
2025-04-05,Naranja Comun,59.38,Bulto - 50 Kg
2025-04-06,Naranja Comun,48.5,Bulto - 50 Kg
2025-04-07,Naranja Comun,40.64,Bulto - 50 Kg
2025-04-08,Naranja Comun,47.68,Bulto - 50 Kg
2025-04-09,Naranja Comun,46.25,Bulto - 50 Kg
2025-04-10,Naranja Comun,50.23,Bulto - 50 Kg
2025-04-11,Naranja Comun,49.68,Bulto - 50 Kg
2025-04-12,Naranja Comun,51.34,Bulto - 50 Kg
2025-04-13,Naranja Comun,50.43,Bulto - 50 Kg
2025-04-14,Naranja Comun,48.5,Bulto - 50 Kg
2025-04-15,Naranja Comun,49.36,Bulto - 50 Kg
2025-04-16,Naranja Comun,48.41,Bulto - 50 Kg
2025-04-17,Naranja Comun,52.15,Bulto - 50 Kg
2025-04-18,Naranja Comun,50.04,Bulto - 50 Kg
2025-02-28,Naranja Tanjelo,195.56,Canastilla - 25 Kg
2025-03-01,Naranja Tanjelo,187.9,Canastilla - 25 Kg
2025-03-02,Naranja Tanjelo,182.85,Canastilla - 25 Kg
2025-03-03,Naranja Tanjelo,177.5,Canastilla - 25 Kg
2025-03-04,Naranja Tanjelo,173.17,Canastilla - 25 Kg
2025-03-05,Naranja Tanjelo,169.86,Canastilla - 25 Kg
2025-03-06,Naranja Tanjelo,169.82,Canastilla - 25 Kg
2025-03-07,Naranja Tanjelo,166.56,Canastilla - 25 Kg
2025-03-08,Naranja Tanjelo,158.64,Canastilla - 25 Kg
2025-03-09,Naranja Tanjelo,159.84,Canastilla - 25 Kg
2025-03-10,Naranja Tanjelo,153.33,Canastilla - 25 Kg
2025-03-11,Naranja Tanjelo,150.85,Canastilla - 25 Kg
2025-03-12,Naranja Tanjelo,150.03,Canastilla - 25 Kg
2025-03-13,Naranja Tanjelo,144.86,Canastilla - 25 Kg
2025-03-14,Naranja Tanjelo,138.78,Canastilla - 25 Kg
2025-03-15,Naranja Tanjelo,133.79,Canastilla - 25 Kg
2025-03-16,Naranja Tanjelo,127.53,Canastilla - 25 Kg
2025-03-17,Naranja Tanjelo,126.64,Canastilla - 25 Kg
2025-03-18,Naranja Tanjelo,123.91,Canastilla - 25 Kg
2025-03-19,Naranja Tanjelo,118.62,Canastilla - 25 Kg
2025-03-20,Naranja Tanjelo,139.74,Canastilla - 25 Kg
2025-03-21,Naranja Tanjelo,138.49,Canastilla - 25 Kg
2025-03-22,Naranja Tanjelo,136.22,Canastilla - 25 Kg
2025-03-23,Naranja Tanjelo,133.7,Canastilla - 25 Kg
2025-03-24,Naranja Tanjelo,133.67,Canastilla - 25 Kg
2025-03-25,Naranja Tanjelo,132.55,Canastilla - 25 Kg
2025-03-26,Naranja Tanjelo,127.82,Canastilla - 25 Kg
2025-03-27,Naranja Tanjelo,102.82,Canastilla - 25 Kg
2025-03-28,Naranja Tanjelo,104.8,Canastilla - 25 Kg
2025-03-29,Naranja Tanjelo,110.04,Canastilla - 25 Kg
2025-03-30,Naranja Tanjelo,116.42,Canastilla - 25 Kg
2025-03-31,Naranja Tanjelo,120.47,Canastilla - 25 Kg
2025-04-01,Naranja Tanjelo,101.91,Canastilla - 25 Kg
2025-04-02,Naranja Tanjelo,80.57,Canastilla - 25 Kg
2025-04-03,Naranja Tanjelo,98.78,Canastilla - 25 Kg
2025-04-04,Naranja Tanjelo,90.72,Canastilla - 25 Kg
2025-04-05,Naranja Tanjelo,77.71,Canastilla - 25 Kg
2025-04-06,Naranja Tanjelo,70.22,Canastilla - 25 Kg
2025-04-07,Naranja Tanjelo,59.93,Canastilla - 25 Kg
2025-04-08,Naranja Tanjelo,69.58,Canastilla - 25 Kg
2025-04-09,Naranja Tanjelo,79.74,Canastilla - 25 Kg
2025-04-10,Naranja Tanjelo,76.24,Canastilla - 25 Kg
2025-04-11,Naranja Tanjelo,78.9,Canastilla - 25 Kg
2025-04-12,Naranja Tanjelo,80.19,Canastilla - 25 Kg
2025-04-13,Naranja Tanjelo,80.32,Canastilla - 25 Kg
2025-04-14,Naranja Tanjelo,77.94,Canastilla - 25 Kg
2025-04-15,Naranja Tanjelo,82.53,Canastilla - 25 Kg
2025-04-16,Naranja Tanjelo,78.27,Canastilla - 25 Kg
2025-04-17,Naranja Tanjelo,81.94,Canastilla - 25 Kg
2025-04-18,Naranja Tanjelo,80.85,Canastilla - 25 Kg
2025-02-28,Naranja Valencia,110.08,Bulto - 50 Kg
2025-03-01,Naranja Valencia,114.23,Bulto - 50 Kg
2025-03-02,Naranja Valencia,107.6,Bulto - 50 Kg
2025-03-03,Naranja Valencia,111.14,Bulto - 50 Kg
2025-03-04,Naranja Valencia,110.61,Bulto - 50 Kg
2025-03-05,Naranja Valencia,106.58,Bulto - 50 Kg
2025-03-06,Naranja Valencia,110.0,Bulto - 50 Kg
2025-03-07,Naranja Valencia,106.03,Bulto - 50 Kg
2025-03-08,Naranja Valencia,106.42,Bulto - 50 Kg
2025-03-09,Naranja Valencia,105.67,Bulto - 50 Kg
2025-03-10,Naranja Valencia,104.19,Bulto - 50 Kg
2025-03-11,Naranja Valencia,105.39,Bulto - 50 Kg
2025-03-12,Naranja Valencia,104.67,Bulto - 50 Kg
2025-03-13,Naranja Valencia,98.88,Bulto - 50 Kg
2025-03-14,Naranja Valencia,104.3,Bulto - 50 Kg
2025-03-15,Naranja Valencia,97.68,Bulto - 50 Kg
2025-03-16,Naranja Valencia,102.38,Bulto - 50 Kg
2025-03-17,Naranja Valencia,101.87,Bulto - 50 Kg
2025-03-18,Naranja Valencia,96.75,Bulto - 50 Kg
2025-03-19,Naranja Valencia,97.42,Bulto - 50 Kg
2025-03-20,Naranja Valencia,97.79,Bulto - 50 Kg
2025-03-21,Naranja Valencia,99.57,Bulto - 50 Kg
2025-03-22,Naranja Valencia,99.38,Bulto - 50 Kg
2025-03-23,Naranja Valencia,101.56,Bulto - 50 Kg
2025-03-24,Naranja Valencia,102.62,Bulto - 50 Kg
2025-03-25,Naranja Valencia,102.79,Bulto - 50 Kg
2025-03-26,Naranja Valencia,98.88,Bulto - 50 Kg
2025-03-27,Naranja Valencia,89.58,Bulto - 50 Kg
2025-03-28,Naranja Valencia,89.13,Bulto - 50 Kg
2025-03-29,Naranja Valencia,93.39,Bulto - 50 Kg
2025-03-30,Naranja Valencia,99.43,Bulto - 50 Kg
2025-03-31,Naranja Valencia,103.23,Bulto - 50 Kg
2025-04-01,Naranja Valencia,97.53,Bulto - 50 Kg
2025-04-02,Naranja Valencia,98.82,Bulto - 50 Kg
2025-04-03,Naranja Valencia,89.95,Bulto - 50 Kg
2025-04-04,Naranja Valencia,88.06,Bulto - 50 Kg
2025-04-05,Naranja Valencia,83.38,Bulto - 50 Kg
2025-04-06,Naranja Valencia,83.35,Bulto - 50 Kg
2025-04-07,Naranja Valencia,79.05,Bulto - 50 Kg
2025-04-08,Naranja Valencia,84.97,Bulto - 50 Kg
2025-04-09,Naranja Valencia,91.09,Bulto - 50 Kg
2025-04-10,Naranja Valencia,100.01,Bulto - 50 Kg
2025-04-11,Naranja Valencia,99.13,Bulto - 50 Kg
2025-04-12,Naranja Valencia,99.78,Bulto - 50 Kg
2025-04-13,Naranja Valencia,99.82,Bulto - 50 Kg
2025-04-14,Naranja Valencia,99.26,Bulto - 50 Kg
2025-04-15,Naranja Valencia,99.48,Bulto - 50 Kg
2025-04-16,Naranja Valencia,103.2,Bulto - 50 Kg
2025-04-17,Naranja Valencia,101.12,Bulto - 50 Kg
2025-04-18,Naranja Valencia,99.41,Bulto - 50 Kg
2025-02-28,Panela,74.51,Caja de carton - 32 Und
2025-03-01,Panela,72.55,Caja de carton - 32 Und
2025-03-02,Panela,75.67,Caja de carton - 32 Und
2025-03-03,Panela,74.16,Caja de carton - 32 Und
2025-03-04,Panela,73.3,Caja de carton - 32 Und
2025-03-05,Panela,74.51,Caja de carton - 32 Und
2025-03-06,Panela,70.57,Caja de carton - 32 Und
2025-03-07,Panela,71.55,Caja de carton - 32 Und
2025-03-08,Panela,71.51,Caja de carton - 32 Und
2025-03-09,Panela,74.29,Caja de carton - 32 Und
2025-03-10,Panela,77.56,Caja de carton - 32 Und
2025-03-11,Panela,78.65,Caja de carton - 32 Und
2025-03-12,Panela,75.57,Caja de carton - 32 Und
2025-03-13,Panela,75.39,Caja de carton - 32 Und
2025-03-14,Panela,70.88,Caja de carton - 32 Und
2025-03-15,Panela,73.49,Caja de carton - 32 Und
2025-03-16,Panela,73.1,Caja de carton - 32 Und
2025-03-17,Panela,73.53,Caja de carton - 32 Und
2025-03-18,Panela,74.53,Caja de carton - 32 Und
2025-03-19,Panela,74.03,Caja de carton - 32 Und
2025-03-20,Panela,74.04,Caja de carton - 32 Und
2025-03-21,Panela,79.5,Caja de carton - 32 Und
2025-03-22,Panela,75.85,Caja de carton - 32 Und
2025-03-23,Panela,78.48,Caja de carton - 32 Und
2025-03-24,Panela,82.15,Caja de carton - 32 Und
2025-03-25,Panela,76.16,Caja de carton - 32 Und
2025-03-26,Panela,72.94,Caja de carton - 32 Und
2025-03-27,Panela,77.43,Caja de carton - 32 Und
2025-03-28,Panela,80.2,Caja de carton - 32 Und
2025-03-29,Panela,81.92,Caja de carton - 32 Und
2025-03-30,Panela,75.54,Caja de carton - 32 Und
2025-03-31,Panela,78.99,Caja de carton - 32 Und
2025-04-01,Panela,77.07,Caja de carton - 32 Und
2025-04-02,Panela,77.79,Caja de carton - 32 Und
2025-04-03,Panela,83.29,Caja de carton - 32 Und
2025-04-04,Panela,74.49,Caja de carton - 32 Und
2025-04-05,Panela,77.51,Caja de carton - 32 Und
2025-04-06,Panela,77.44,Caja de carton - 32 Und
2025-04-07,Panela,78.17,Caja de carton - 32 Und
2025-04-08,Panela,73.2,Caja de carton - 32 Und
2025-04-09,Panela,70.62,Caja de carton - 32 Und
2025-04-10,Panela,69.22,Caja de carton - 32 Und
2025-04-11,Panela,70.54,Caja de carton - 32 Und
2025-04-12,Panela,69.31,Caja de carton - 32 Und
2025-04-13,Panela,71.24,Caja de carton - 32 Und
2025-04-14,Panela,69.26,Caja de carton - 32 Und
2025-04-15,Panela,70.75,Caja de carton - 32 Und
2025-04-16,Panela,69.94,Caja de carton - 32 Und
2025-04-17,Panela,72.25,Caja de carton - 32 Und
2025-04-18,Panela,69.9,Caja de carton - 32 Und
2025-02-28,Papa Criolla Limpia,274.23,Bulto - 50 Kg
2025-03-01,Papa Criolla Limpia,276.09,Bulto - 50 Kg
2025-03-02,Papa Criolla Limpia,267.55,Bulto - 50 Kg
2025-03-03,Papa Criolla Limpia,263.84,Bulto - 50 Kg
2025-03-04,Papa Criolla Limpia,259.75,Bulto - 50 Kg
2025-03-05,Papa Criolla Limpia,259.48,Bulto - 50 Kg
2025-03-06,Papa Criolla Limpia,248.24,Bulto - 50 Kg
2025-03-07,Papa Criolla Limpia,254.58,Bulto - 50 Kg
2025-03-08,Papa Criolla Limpia,246.2,Bulto - 50 Kg
2025-03-09,Papa Criolla Limpia,240.33,Bulto - 50 Kg
2025-03-10,Papa Criolla Limpia,235.56,Bulto - 50 Kg
2025-03-11,Papa Criolla Limpia,232.03,Bulto - 50 Kg
2025-03-12,Papa Criolla Limpia,228.29,Bulto - 50 Kg
2025-03-13,Papa Criolla Limpia,224.33,Bulto - 50 Kg
2025-03-14,Papa Criolla Limpia,219.94,Bulto - 50 Kg
2025-03-15,Papa Criolla Limpia,214.8,Bulto - 50 Kg
2025-03-16,Papa Criolla Limpia,210.02,Bulto - 50 Kg
2025-03-17,Papa Criolla Limpia,205.9,Bulto - 50 Kg
2025-03-18,Papa Criolla Limpia,201.6,Bulto - 50 Kg
2025-03-19,Papa Criolla Limpia,200.05,Bulto - 50 Kg
2025-03-20,Papa Criolla Limpia,171.19,Bulto - 50 Kg
2025-03-21,Papa Criolla Limpia,165.79,Bulto - 50 Kg
2025-03-22,Papa Criolla Limpia,174.65,Bulto - 50 Kg
2025-03-23,Papa Criolla Limpia,175.39,Bulto - 50 Kg
2025-03-24,Papa Criolla Limpia,176.63,Bulto - 50 Kg
2025-03-25,Papa Criolla Limpia,177.56,Bulto - 50 Kg
2025-03-26,Papa Criolla Limpia,182.25,Bulto - 50 Kg
2025-03-27,Papa Criolla Limpia,171.9,Bulto - 50 Kg
2025-03-28,Papa Criolla Limpia,175.95,Bulto - 50 Kg
2025-03-29,Papa Criolla Limpia,185.81,Bulto - 50 Kg
2025-03-30,Papa Criolla Limpia,190.56,Bulto - 50 Kg
2025-03-31,Papa Criolla Limpia,197.24,Bulto - 50 Kg
2025-04-01,Papa Criolla Limpia,193.75,Bulto - 50 Kg
2025-04-02,Papa Criolla Limpia,191.72,Bulto - 50 Kg
2025-04-03,Papa Criolla Limpia,181.91,Bulto - 50 Kg
2025-04-04,Papa Criolla Limpia,176.03,Bulto - 50 Kg
2025-04-05,Papa Criolla Limpia,171.45,Bulto - 50 Kg
2025-04-06,Papa Criolla Limpia,166.03,Bulto - 50 Kg
2025-04-07,Papa Criolla Limpia,158.72,Bulto - 50 Kg
2025-04-08,Papa Criolla Limpia,165.86,Bulto - 50 Kg
2025-04-09,Papa Criolla Limpia,171.6,Bulto - 50 Kg
2025-04-10,Papa Criolla Limpia,181.51,Bulto - 50 Kg
2025-04-11,Papa Criolla Limpia,179.88,Bulto - 50 Kg
2025-04-12,Papa Criolla Limpia,176.42,Bulto - 50 Kg
2025-04-13,Papa Criolla Limpia,173.2,Bulto - 50 Kg
2025-04-14,Papa Criolla Limpia,172.14,Bulto - 50 Kg
2025-04-15,Papa Criolla Limpia,169.95,Bulto - 50 Kg
2025-04-16,Papa Criolla Limpia,168.24,Bulto - 50 Kg
2025-04-17,Papa Criolla Limpia,169.67,Bulto - 50 Kg
2025-04-18,Papa Criolla Limpia,168.51,Bulto - 50 Kg
2025-02-28,Papa úNica,113.49,Bulto - 50 Kg
2025-03-01,Papa úNica,114.12,Bulto - 50 Kg
2025-03-02,Papa úNica,112.41,Bulto - 50 Kg
2025-03-03,Papa úNica,112.95,Bulto - 50 Kg
2025-03-04,Papa úNica,109.35,Bulto - 50 Kg
2025-03-05,Papa úNica,113.15,Bulto - 50 Kg
2025-03-06,Papa úNica,112.3,Bulto - 50 Kg
2025-03-07,Papa úNica,110.24,Bulto - 50 Kg
2025-03-08,Papa úNica,112.77,Bulto - 50 Kg
2025-03-09,Papa úNica,112.91,Bulto - 50 Kg
2025-03-10,Papa úNica,107.39,Bulto - 50 Kg
2025-03-11,Papa úNica,108.65,Bulto - 50 Kg
2025-03-12,Papa úNica,108.22,Bulto - 50 Kg
2025-03-13,Papa úNica,107.46,Bulto - 50 Kg
2025-03-14,Papa úNica,110.57,Bulto - 50 Kg
2025-03-15,Papa úNica,108.1,Bulto - 50 Kg
2025-03-16,Papa úNica,107.54,Bulto - 50 Kg
2025-03-17,Papa úNica,103.63,Bulto - 50 Kg
2025-03-18,Papa úNica,108.49,Bulto - 50 Kg
2025-03-19,Papa úNica,104.32,Bulto - 50 Kg
2025-03-20,Papa úNica,100.12,Bulto - 50 Kg
2025-03-21,Papa úNica,99.72,Bulto - 50 Kg
2025-03-22,Papa úNica,101.05,Bulto - 50 Kg
2025-03-23,Papa úNica,94.88,Bulto - 50 Kg
2025-03-24,Papa úNica,90.63,Bulto - 50 Kg
2025-03-25,Papa úNica,96.2,Bulto - 50 Kg
2025-03-26,Papa úNica,98.6,Bulto - 50 Kg
2025-03-27,Papa úNica,97.48,Bulto - 50 Kg
2025-03-28,Papa úNica,95.42,Bulto - 50 Kg
2025-03-29,Papa úNica,94.02,Bulto - 50 Kg
2025-03-30,Papa úNica,96.61,Bulto - 50 Kg
2025-03-31,Papa úNica,93.05,Bulto - 50 Kg
2025-04-01,Papa úNica,100.95,Bulto - 50 Kg
2025-04-02,Papa úNica,106.01,Bulto - 50 Kg
2025-04-03,Papa úNica,107.12,Bulto - 50 Kg
2025-04-04,Papa úNica,111.77,Bulto - 50 Kg
2025-04-05,Papa úNica,108.28,Bulto - 50 Kg
2025-04-06,Papa úNica,107.73,Bulto - 50 Kg
2025-04-07,Papa úNica,109.95,Bulto - 50 Kg
2025-04-08,Papa úNica,111.46,Bulto - 50 Kg
2025-04-09,Papa úNica,118.61,Bulto - 50 Kg
2025-04-10,Papa úNica,119.18,Bulto - 50 Kg
2025-04-11,Papa úNica,117.7,Bulto - 50 Kg
2025-04-12,Papa úNica,117.8,Bulto - 50 Kg
2025-04-13,Papa úNica,114.61,Bulto - 50 Kg
2025-04-14,Papa úNica,117.24,Bulto - 50 Kg
2025-04-15,Papa úNica,115.0,Bulto - 50 Kg
2025-04-16,Papa úNica,114.98,Bulto - 50 Kg
2025-04-17,Papa úNica,114.34,Bulto - 50 Kg
2025-04-18,Papa úNica,115.31,Bulto - 50 Kg
2025-02-27,Papaya Maradol,20.8,Canastilla - 25 Kg
2025-02-28,Papaya Maradol,17.69,Canastilla - 25 Kg
2025-03-01,Papaya Maradol,18.38,Canastilla - 25 Kg
2025-03-02,Papaya Maradol,19.36,Canastilla - 25 Kg
2025-03-03,Papaya Maradol,17.55,Canastilla - 25 Kg
2025-03-04,Papaya Maradol,18.88,Canastilla - 25 Kg
2025-03-05,Papaya Maradol,19.84,Canastilla - 25 Kg
2025-03-06,Papaya Maradol,22.81,Canastilla - 25 Kg
2025-03-07,Papaya Maradol,21.87,Canastilla - 25 Kg
2025-03-08,Papaya Maradol,22.0,Canastilla - 25 Kg
2025-03-09,Papaya Maradol,23.59,Canastilla - 25 Kg
2025-03-10,Papaya Maradol,21.89,Canastilla - 25 Kg
2025-03-11,Papaya Maradol,23.21,Canastilla - 25 Kg
2025-03-12,Papaya Maradol,22.5,Canastilla - 25 Kg
2025-03-13,Papaya Maradol,23.51,Canastilla - 25 Kg
2025-03-14,Papaya Maradol,22.08,Canastilla - 25 Kg
2025-03-15,Papaya Maradol,18.65,Canastilla - 25 Kg
2025-03-16,Papaya Maradol,23.53,Canastilla - 25 Kg
2025-03-17,Papaya Maradol,26.92,Canastilla - 25 Kg
2025-03-18,Papaya Maradol,26.2,Canastilla - 25 Kg
2025-03-19,Papaya Maradol,26.93,Canastilla - 25 Kg
2025-03-20,Papaya Maradol,27.47,Canastilla - 25 Kg
2025-03-21,Papaya Maradol,25.18,Canastilla - 25 Kg
2025-03-22,Papaya Maradol,25.39,Canastilla - 25 Kg
2025-03-23,Papaya Maradol,23.76,Canastilla - 25 Kg
2025-03-24,Papaya Maradol,24.37,Canastilla - 25 Kg
2025-03-25,Papaya Maradol,26.23,Canastilla - 25 Kg
2025-03-26,Papaya Maradol,27.41,Canastilla - 25 Kg
2025-03-27,Papaya Maradol,24.72,Canastilla - 25 Kg
2025-03-28,Papaya Maradol,22.85,Canastilla - 25 Kg
2025-03-29,Papaya Maradol,22.5,Canastilla - 25 Kg
2025-03-30,Papaya Maradol,22.45,Canastilla - 25 Kg
2025-03-31,Papaya Maradol,17.11,Canastilla - 25 Kg
2025-04-01,Papaya Maradol,20.41,Canastilla - 25 Kg
2025-04-02,Papaya Maradol,28.9,Canastilla - 25 Kg
2025-04-03,Papaya Maradol,27.56,Canastilla - 25 Kg
2025-04-04,Papaya Maradol,28.98,Canastilla - 25 Kg
2025-04-05,Papaya Maradol,29.7,Canastilla - 25 Kg
2025-04-06,Papaya Maradol,29.09,Canastilla - 25 Kg
2025-04-07,Papaya Maradol,32.9,Canastilla - 25 Kg
2025-04-08,Papaya Maradol,30.65,Canastilla - 25 Kg
2025-04-09,Papaya Maradol,30.6,Canastilla - 25 Kg
2025-04-10,Papaya Maradol,21.24,Canastilla - 25 Kg
2025-04-11,Papaya Maradol,17.72,Canastilla - 25 Kg
2025-04-12,Papaya Maradol,22.08,Canastilla - 25 Kg
2025-04-13,Papaya Maradol,19.85,Canastilla - 25 Kg
2025-04-14,Papaya Maradol,21.34,Canastilla - 25 Kg
2025-04-15,Papaya Maradol,17.86,Canastilla - 25 Kg
2025-04-16,Papaya Maradol,16.89,Canastilla - 25 Kg
2025-04-17,Papaya Maradol,21.64,Canastilla - 25 Kg
2025-02-25,Pepino Cohombro,15.71,Bulto - 50 Kg
2025-02-26,Pepino Cohombro,13.27,Bulto - 50 Kg
2025-02-27,Pepino Cohombro,13.45,Bulto - 50 Kg
2025-02-28,Pepino Cohombro,17.55,Bulto - 50 Kg
2025-03-01,Pepino Cohombro,13.03,Bulto - 50 Kg
2025-03-02,Pepino Cohombro,18.81,Bulto - 50 Kg
2025-03-03,Pepino Cohombro,13.84,Bulto - 50 Kg
2025-03-04,Pepino Cohombro,17.03,Bulto - 50 Kg
2025-03-05,Pepino Cohombro,15.2,Bulto - 50 Kg
2025-03-06,Pepino Cohombro,17.18,Bulto - 50 Kg
2025-03-07,Pepino Cohombro,15.0,Bulto - 50 Kg
2025-03-08,Pepino Cohombro,15.87,Bulto - 50 Kg
2025-03-09,Pepino Cohombro,16.39,Bulto - 50 Kg
2025-03-10,Pepino Cohombro,14.42,Bulto - 50 Kg
2025-03-11,Pepino Cohombro,18.02,Bulto - 50 Kg
2025-03-12,Pepino Cohombro,15.62,Bulto - 50 Kg
2025-03-13,Pepino Cohombro,16.3,Bulto - 50 Kg
2025-03-14,Pepino Cohombro,14.88,Bulto - 50 Kg
2025-03-15,Pepino Cohombro,11.87,Bulto - 50 Kg
2025-03-16,Pepino Cohombro,16.72,Bulto - 50 Kg
2025-03-17,Pepino Cohombro,24.83,Bulto - 50 Kg
2025-03-18,Pepino Cohombro,19.07,Bulto - 50 Kg
2025-03-19,Pepino Cohombro,14.96,Bulto - 50 Kg
2025-03-20,Pepino Cohombro,24.47,Bulto - 50 Kg
2025-03-21,Pepino Cohombro,24.33,Bulto - 50 Kg
2025-03-22,Pepino Cohombro,24.67,Bulto - 50 Kg
2025-03-23,Pepino Cohombro,20.5,Bulto - 50 Kg
2025-03-24,Pepino Cohombro,24.37,Bulto - 50 Kg
2025-03-25,Pepino Cohombro,22.86,Bulto - 50 Kg
2025-03-26,Pepino Cohombro,22.15,Bulto - 50 Kg
2025-03-27,Pepino Cohombro,20.88,Bulto - 50 Kg
2025-03-28,Pepino Cohombro,18.79,Bulto - 50 Kg
2025-03-29,Pepino Cohombro,18.85,Bulto - 50 Kg
2025-03-30,Pepino Cohombro,17.43,Bulto - 50 Kg
2025-03-31,Pepino Cohombro,14.29,Bulto - 50 Kg
2025-04-01,Pepino Cohombro,13.85,Bulto - 50 Kg
2025-04-02,Pepino Cohombro,15.2,Bulto - 50 Kg
2025-04-03,Pepino Cohombro,18.1,Bulto - 50 Kg
2025-04-04,Pepino Cohombro,12.52,Bulto - 50 Kg
2025-04-05,Pepino Cohombro,12.06,Bulto - 50 Kg
2025-04-06,Pepino Cohombro,15.33,Bulto - 50 Kg
2025-04-07,Pepino Cohombro,15.1,Bulto - 50 Kg
2025-04-08,Pepino Cohombro,15.35,Bulto - 50 Kg
2025-04-09,Pepino Cohombro,15.49,Bulto - 50 Kg
2025-04-10,Pepino Cohombro,14.55,Bulto - 50 Kg
2025-04-11,Pepino Cohombro,18.48,Bulto - 50 Kg
2025-04-12,Pepino Cohombro,12.8,Bulto - 50 Kg
2025-04-13,Pepino Cohombro,14.84,Bulto - 50 Kg
2025-04-14,Pepino Cohombro,16.79,Bulto - 50 Kg
2025-04-15,Pepino Cohombro,13.71,Bulto - 50 Kg
2025-02-27,Pepino De Guiso,64.58,Canastilla - 25 Kg
2025-02-28,Pepino De Guiso,67.29,Canastilla - 25 Kg
2025-03-01,Pepino De Guiso,63.06,Canastilla - 25 Kg
2025-03-02,Pepino De Guiso,62.52,Canastilla - 25 Kg
2025-03-03,Pepino De Guiso,58.59,Canastilla - 25 Kg
2025-03-04,Pepino De Guiso,58.93,Canastilla - 25 Kg
